"시설번호","지역코드","시설일련번호","시도명","시군구명","수용시설명","법정동코드","행정동코드","상세주소","시설면적","경도","위도","X좌표","Y좌표"
"1299","1132000000","49","서울특별시","도봉구","생잇들어린이공원","1132010600","1132069000","서울특별시 도봉구 방학동 644-28","961","127.039155","37.668970","203454.507498","563258.623370"
"1300","1132000000","50","서울특별시","도봉구","원당샘공원","1132010600","1132071000","서울특별시 도봉구 해등로32가길 16(방학동)","4671","127.022240","37.660882","201962.334798","562360.385429"
"1301","1111000000","56","서울특별시","종로구","동대문성곽공원(흥인지문공원)","1111016400","1111063000","서울특별시 종로구 종로6가 70","9400","127.008713","37.572298","200769.687088","552528.324720"
"1302","1150000000","35","서울특별시","강서구","등서초등학교 운동장","1150010300","1150059100","서울특별시 강서구 화곡로58길 86(화곡동)","540","126.854941","37.551878","187181.991290","550271.807657"
"1303","1129000000","12","서울특별시","성북구","동구여자중학교 운동장","1129010100","1129052500","서울특별시 성북구 성북로8길 71(성북동)","2114","127.007622","37.593923","200673.103864","554928.420964"
"1304","1150000000","37","서울특별시","강서구","송정중학교 운동장","1150010800","1150062000","서울특별시 강서구 남부순환로 121(공항동)","4400","126.815513","37.553706","183698.318900","550480.826914"
"1305","1159000000","30","서울특별시","동작구","동작중학교운동장","1159010600","1159063000","서울특별시 동작구 동작대로39가길 83(동작동)","4180","126.977000","37.494910","197966.037735","543939.411058"
"932","1156000000","4","서울특별시","영등포구","영중초등학교 운동장","1156010800","1156053500","서울특별시 영등포구 양산로 185(영등포동7가)","3497","126.903854","37.523429","191500.904341","547108.775827"
"933","1132000000","22","서울특별시","도봉구","자운초등학교 운동장","1132010700","1132051400","서울특별시 도봉구 마들로13길 166(창동)","8244","127.046655","37.657531","204116.848614","561989.273499"
"934","1156000000","12","서울특별시","영등포구","문래초등학교 운동장","1156012100","1156060500","서울특별시 영등포구 문래로 104(문래동3가)","2288.1","126.893332","37.518685","190570.158157","546583.257634"
"935","1150000000","134","서울특별시","강서구","서울백영고등학교 운동장","1150010500","1150063000","서울특별시 강서구 방화대로34길 13(마곡동)","1960","126.817445","37.569468","183872.442598","552229.888680"
"936","1174000000","8","서울특별시","강동구","묘곡초등학교 운동장","1174010200","1174055000","서울특별시 강동구 동남로79길 46(고덕동)","15334","127.153314","37.558112","213546.391463","550964.936952"
"937","1150000000","138","서울특별시","강서구","서울정곡초등학교 운동장","1150010900","1150064100","서울특별시 강서구 방화대로50길 22(방화동)","1912","126.818960","37.576434","184007.818826","553002.772803"
"938","1150000000","124","서울특별시","강서구","경서중학교 운동장","1150010400","1150060500","서울특별시 강서구 양천로59길 31(가양동)","2834","126.858848","37.560885","187528.679882","551270.970980"
"939","1150000000","129","서울특별시","강서구","서울공진초등학교 운동장","1150010500","1150062000","서울특별시 강서구 마곡서로 33(마곡동)","2479","126.822900","37.557834","184351.896330","550937.702303"
"940","1174000000","14","서울특별시","강동구","강동초등학교 운동장","1174010900","1174061000","서울특별시 강동구 상암로14길 77(천호동)","7452","127.129970","37.545920","211485.580067","549608.638476"
"941","1174000000","15","서울특별시","강동구","성내초등학교 운동장","1174010800","1174064000","서울특별시 강동구 성내로3길 19(성내동)","3323","127.122109","37.531037","210793.057802","547955.872907"
"942","1174000000","16","서울특별시","강동구","길동초등학교 운동장","1174010500","1174068500","서울특별시 강동구 양재대로116길 69(길동)","4120","127.144635","37.538161","212782.882493","548749.342448"
"943","1174000000","18","서울특별시","강동구","선린초등학교 운동장","1174010600","1174070000","서울특별시 강동구 진황도로61길 29(둔촌동)","4732","127.145783","37.529205","212885.910437","547755.518160"
"944","1150000000","125","서울특별시","강서구","세현고등학교 운동장","1150010400","1150060500","서울특별시 강서구 허준로 227(가양동)","1857","126.864087","37.560023","187991.440193","551174.597509"
"945","1132000000","16","서울특별시","도봉구","창일중학교 운동장","1132010700","1132051100","서울특별시 도봉구 노해로66길 60(창동)","9967","127.047151","37.648433","204161.051913","560979.479733"
"946","1132000000","19","서울특별시","도봉구","신화초등학교 운동장","1132010700","1132051300","서울특별시 도봉구 우이천로 120(창동)","14663","127.041474","37.632296","203660.909418","559188.262824"
"947","1132000000","23","서울특별시","도봉구","오봉초등학교 운동장","1132010800","1132052100","서울특별시 도봉구 시루봉로 285(도봉동)","2834","127.040463","37.671478","203569.790985","563537.007196"
"948","1174000000","13","서울특별시","강동구","천호중학교 운동장","1174010900","1174060000","서울특별시 강동구 상암로 153(천호동)","2990","127.139965","37.546312","212368.852926","549653.388374"
"949","1162000000","2","서울특별시","관악구","당곡초등학교 운동장","1162010100","1162052500","서울특별시 관악구 보라매로2길 23(봉천동)","4610","126.929984","37.490005","193807.959291","543397.103895"
"950","1165000000","8","서울특별시","서초구","상문고등학교 운동장","1165010100","1165053000","서울특별시 서초구 명달로 45(방배동)","30783","127.004312","37.479645","200381.431065","542244.949083"
"951","1165000000","9","서울특별시","서초구","서초고등학교 운동장","1165010800","1165053000","서울특별시 서초구 반포대로27길 29(서초동)","13634","127.006454","37.489261","200570.735767","543312.303543"
"952","1165000000","10","서울특별시","서초구","원명초등학교 운동장 ","1165010800","1165053100","서울특별시 서초구 고무래로 90-6 (서초동)","5223","127.016865","37.500406","201491.278679","544549.299959"
"953","1165000000","21","서울특별시","서초구","경원중학교 운동장","1165010600","1165058000","서울특별시 서초구 신반포로33길 39(잠원동)","6400","127.009448","37.510916","200835.279640","545715.666627"
"954","1165000000","23","서울특별시","서초구","서래초등학교 운동장","1165010100","1165059000","서울특별시 서초구 방배로 260(방배동)","2852","126.989490","37.495959","199070.565825","544055.713874"
"955","1165000000","31","서울특별시","서초구","양재초등학교 운동장","1165010200","1165065100","서울특별시 서초구 바우뫼로18길 14(양재동)","4902","127.032179","37.473820","202846.392016","541599.005301"
"956","1165000000","33","서울특별시","서초구","우면초등학교 운동장","1165010300","1165065100","서울특별시 서초구 태봉로 59(우면동)","2129","127.023846","37.464250","202109.558214","540536.648455"
"957","1162000000","9","서울특별시","관악구","난향초등학교 운동장","1162010200","1162071500","서울특별시 관악구 난향길 9(신림동)","4993","126.918289","37.462207","192771.052347","540312.750406"
"958","1132000000","5","서울특별시","도봉구","효문고등학교운동장","1132010500","1132066000","서울특별시 도봉구 우이천로 432(쌍문동)","183","127.017760","37.652550","201567.248109","561435.552207"
"959","1162000000","11","서울특별시","관악구","신우초등학교 운동장","1162010200","1162074500","서울특별시 관악구 호암로 498(신림동)","5114","126.932425","37.462739","194021.683839","540370.756099"
"960","1144000000","14","서울특별시","마포구","숭문중고등학교 운동장","1144010800","1144060000","서울특별시 마포구 숭문길 99(대흥동)","8782","126.945790","37.551509","195209.777391","550222.408850"
"961","1144000000","15","서울특별시","마포구","한서초등학교 운동장","1144010900","1144061000","서울특별시 마포구 대흥로24바길 27(염리동)","1821","126.949165","37.553310","195508.108139","550422.128051"
"962","1144000000","20","서울특별시","마포구","광성고등학교 운동장","1144011100","1144063000","서울특별시 마포구 신수로8길 20(신수동)","2880","126.936424","37.548488","194381.915915","549887.626018"
"963","1144000000","21","서울특별시","마포구","서강초등학교 운동장 ","1144011500","1144065500","서울특별시 마포구 독막로 113(상수동)","2892","126.926804","37.548147","193531.747773","549850.353023"
"964","1144000000","22","서울특별시","마포구","서강나루공원","1144011400","1144065500","서울특별시 마포구 창전동 165-5","2489","126.931026","37.545292","193904.596264","549533.245937"
"965","1144000000","27","서울특별시","마포구","성산초등학교 운동장","1144012200","1144068000","서울특별시 마포구 양화로3길 94(합정동)","1811","126.911137","37.552943","192147.801838","550383.827571"
"966","1144000000","35","서울특별시","마포구","성미산공원(성산근린공원)","1144012500","1144072000","서울특별시 마포구 성산동 산11-61","642","126.914920","37.561245","192482.929753","551304.957976"
"967","1144000000","36","서울특별시","마포구","외주목어린이공원","1144012500","1144072000","서울특별시 마포구 성산동 587-16","400","126.907727","37.562805","191847.530902","551478.669397"
"968","1144000000","37","서울특별시","마포구","다솜어린이공원","1144012500","1144072000","서울특별시 마포구 월드컵북로12길 27(성산동)","652","126.915379","37.562502","192523.585806","551444.427681"
"969","1144000000","39","서울특별시","마포구","큰길어린이공원","1144012500","1144073000","서울특별시 마포구 월드컵북로 183(성산동)","672","126.908181","37.567718","191888.216929","552023.996099"
"970","1144000000","40","서울특별시","마포구","중동초등학교 운동장","1144012500","1144073000","서울특별시 마포구 월드컵북로 152(성산동)","4584","126.911333","37.566609","192166.555179","551900.565612"
"971","1144000000","41","서울특별시","마포구","성원초등학교 운동장","1144012500","1144073000","서울특별시 마포구 월드컵로36길 34(성산동)","2511","126.904413","37.567050","191555.268269","551950.138325"
"972","1144000000","46","서울특별시","마포구","상암초등학교 운동장","1144012700","1144074000","서울특별시 마포구 월드컵북로 353(상암동)","3912","126.891898","37.575838","190450.673046","552926.660858"
"973","1150000000","4","서울특별시","강서구","백석초등학교운동장","1150010200","1150052000","서울특별시 강서구 공항대로 491(등촌동)","3409","126.862035","37.553252","187809.062253","550423.423456"
"974","1150000000","5","서울특별시","강서구","등촌초등학교운동장","1150010200","1150052000","서울특별시 강서구 등촌로39길 71(등촌동)","4356","126.858369","37.547642","187484.146835","549801.274257"
"975","1138000000","16","서울특별시","은평구","충암초중고등학교 운동장","1138010700","1138060000","서울특별시 은평구 가좌로5길 5(응암동)","9300","126.921495","37.584989","193066.036601","553939.726307"
"976","1162000000","5","서울특별시","관악구","원당초등학교 운동장","1162010100","1162057500","서울특별시 관악구 봉천로 505(봉천동)","3388","126.956212","37.481143","196127.053067","542412.149111"
"977","1162000000","7","서울특별시","관악구","남부초등학교 운동장","1162010200","1162068500","서울특별시 관악구 남부순환로163길 14(신림동)","6501","126.922068","37.484826","193107.428368","542822.902156"
"978","1150000000","6","서울특별시","강서구","등촌중학교운동장","1150010200","1150052000","서울특별시 강서구 등촌동 615-3","6692","126.859772","37.552333","187608.924396","550321.666327"
"979","1150000000","8","서울특별시","강서구","등현초등학교운동장","1150010200","1150052000","서울특별시 강서구 화곡로65길 124(등촌동)","1980","126.847898","37.561051","186561.302050","551290.884845"
"980","1150000000","9","서울특별시","강서구","화곡초등학교운동장","1150010300","1150059000","서울특별시 강서구 초록마을로 28(화곡동)","5290","126.846160","37.543289","186404.452462","549319.817394"
"981","1150000000","12","서울특별시","강서구","신월초등학교운동장","1150010300","1150054000","서울특별시 강서구 화곡동 1080","5182","126.839102","37.539951","185780.111022","548950.335549"
"982","1150000000","13","서울특별시","강서구","신정초등학교운동장","1150010300","1150054000","서울특별시 강서구 곰달래로31가길 27(화곡동)","17322","126.852640","37.532420","186975.268927","548112.538209"
"983","1150000000","14","서울특별시","강서구","덕원중학교 운동장","1150010600","1150061000","서울특별시 강서구 내발산동 산59-2","1485","126.829101","37.549690","184898.180290","550032.785114"
"984","1150000000","15","서울특별시","강서구","신곡초등학교운동장","1150010300","1150054000","서울특별시 강서구 등촌로13자길 42-14 (화곡동)","3100","126.855892","37.538616","187263.736972","548799.755104"
"985","1150000000","17","서울특별시","강서구","화원중학교운동장","1150010300","1150054000","서울특별시 강서구 강서로17나길 86(화곡동)","2230","126.842226","37.536587","186055.537785","548576.572421"
"986","1150000000","18","서울특별시","강서구","우장초등학교운동장","1150010300","1150054000","서울특별시 강서구 화곡로 263(화곡동)","2375","126.846330","37.548805","186420.505579","549931.929135"
"987","1150000000","19","서울특별시","강서구","내발산초등학교운동장","1150010600","1150061100","서울특별시 강서구 내발산동 707","2256","126.837868","37.551268","185673.200063","550206.563460"
"988","1150000000","20","서울특별시","강서구","양천초등학교운동장","1150010400","1150051000","서울특별시 강서구 양천로 329(가양동)","11450","126.839778","37.569898","185845.485313","552274.059871"
"989","1150000000","23","서울특별시","강서구","가양초등학교운동장","1150010400","1150051000","서울특별시 강서구 가양동 1484","3169","126.859337","37.561585","187572.021261","551348.565270"
"990","1153000000","19","서울특별시","구로구","동구로초등학교 운동장","1153010200","1153055000","서울특별시 구로구 구로중앙로14길 43(구로동)","3581","126.892645","37.494678","190506.448284","543918.830904"
"991","1153000000","20","서울특별시","구로구","미래초등학교 운동장","1153010200","1153056000","서울특별시 구로구 새말로 73(구로동)","950","126.887846","37.504907","190083.388137","545054.611805"
"992","1150000000","24","서울특별시","강서구","가곡초등학교운동장","1150010500","1150060000","서울특별시 강서구 마곡동 809","1650","126.835640","37.555427","185477.144772","550668.508988"
"993","1150000000","25","서울특별시","강서구","발산초등학교운동장","1150010600","1150061100","서울특별시 강서구 내발산동 408","9714","126.831072","37.549697","185072.389483","550033.310711"
"994","1153000000","21","서울특별시","구로구","덕의초등학교 운동장","1153010600","1153073000","서울특별시 구로구 고척로 213(고척동)","3372","126.856709","37.506011","187330.411955","545180.919024"
"995","1150000000","27","서울특별시","강서구","개화초등학교운동장","1150010900","1150063000","서울특별시 강서구 양천로 11(방화동)","2380","126.804591","37.573443","182737.785822","552673.391658"
"996","1153000000","22","서울특별시","구로구","경인중학교 운동장","1153010700","1153074000","서울특별시 구로구 경인로 301(개봉동)","4530","126.854248","37.498119","187111.522142","544305.298781"
"997","1150000000","29","서울특별시","강서구","치현초등학교운동장","1150010900","1150062000","서울특별시 강서구 방화동 833","3381","126.814572","37.575617","183619.950803","552912.802812"
"998","1150000000","30","서울특별시","강서구","삼정초등학교운동장","1150010900","1150062000","서울특별시 강서구 방화동 798","5660","126.810246","37.579960","183238.782762","553395.607656"
"999","1150000000","31","서울특별시","강서구","삼정중학교운동장","1150010900","1150062000","서울특별시 강서구 방화동 856","6230","126.810746","37.581225","183283.301568","553535.983292"
"1000","1153000000","24","서울특별시","구로구","개웅중학교 운동장","1153010700","1153076000","서울특별시 구로구 개봉로11길 81(개봉동)","1587","126.851218","37.487229","186841.671673","543097.089848"
"1001","1150000000","32","서울특별시","강서구","방원중학교운동장","1150010900","1150062000","서울특별시 강서구 방화동 808","4889","126.808814","37.575758","183111.367626","552929.532987"
"1002","1153000000","25","서울특별시","구로구","덕일전자공업고등학교  운동장","1153010800","1153078000","서울특별시 구로구 서해안로21길 5-12 (오류동)","1926","126.837260","37.490266","185607.755458","543436.270055"
"1003","1132000000","6","서울특별시","도봉구","동북초등학교 운동장","1132010500","1132068100","서울특별시 도봉구 시루봉로 53(쌍문동)","7545","127.026266","37.655090","202317.801979","561717.608514"
"1004","1132000000","24","서울특별시","도봉구","북서울중학교 운동장","1132010800","1132052100","서울특별시 도봉구 도봉로169가길 33(도봉동)","3204","127.043072","37.681102","203799.486449","564605.298683"
"1005","1138000000","5","서울특별시","은평구","진관중학교 운동장","1138011400","1138069000","서울특별시 은평구 진관4로 36(진관동)","1960","126.926155","37.643896","193482.767782","560477.522636"
"1006","1138000000","18","서울특별시","은평구","덕산중학교 운동장","1138010900","1138063100","서울특별시 은평구 가좌로 400(신사동)","3411","126.904160","37.601664","191536.814660","555791.960079"
"1007","1174000000","19","서울특별시","강동구","서울컨벤션고등학교 운동장","1174010200","1174056000","서울특별시 강동구 동남로 964(고덕동)","300","127.157622","37.559391","213926.792785","551107.504298"
"1008","1153000000","23","서울특별시","구로구","개명초등학교 운동장","1153010700","1153076000","서울특별시 구로구 개봉로1다길 16-9 (개봉동)","1457","126.851089","37.482814","186829.431098","542607.155376"
"1009","1153000000","58","서울특별시","구로구","신도림고등학교 운동장","1153010100","1153051000","서울특별시 구로구 경인로67길 159(신도림동)","2116","126.881575","37.513554","189530.124182","546015.025466"
"1010","1121500000","23","서울특별시","광진구","구의초등학교 운동장","1121510700","1121571000","서울특별시 광진구 광나루로30길 49(화양동)","3297","127.080152","37.542715","207083.464696","549248.013826"
"1011","1121500000","33","서울특별시","광진구","광남초등학교 운동장","1121510400","1121581000","서울특별시 광진구 아차산로70길 35(광장동)","3048","127.101022","37.540826","208928.068390","549040.149945"
"1012","1121500000","37","서울특별시","광진구","용마초등학교 운동장","1121510100","1121575000","서울특별시 광진구 천호대로113길 10(중곡동)","3583","127.084172","37.557891","207437.210654","550932.589630"
"1013","1121500000","41","서울특별시","광진구","중광초등학교 운동장 ","1121510100","1121576000","서울특별시 광진구 긴고랑로13길 59(중곡동)","653","127.082631","37.565008","207300.348438","551722.404166"
"1014","1120000000","65","서울특별시","성동구","왕십리문화공원","1120010400","1120053500","서울특별시 성동구 왕십리로 310(도선동)","1315","127.035292","37.561792","203118.156137","551362.835833"
"1015","1150000000","73","서울특별시","강서구","배다리공원","1150010300","1150054000","서울특별시 강서구 화곡동 341-24","1630","126.848293","37.532123","186591.008400","548080.224963"
"1016","1153000000","30","서울특별시","구로구","구일초등학교 운동장","1153010200","1153052000","서울특별시 구로구 구일로 68(구로동)","3340","126.873008","37.492710","188769.582300","543702.601934"
"1017","1150000000","95","서울특별시","강서구","내촌어린이공원","1150011000","1150064000","서울특별시 강서구 개화동 551-26","1091","126.801370","37.577598","182454.215907","553135.095435"
"1018","1150000000","96","서울특별시","강서구","신대부석공원","1150011000","1150064000","서울특별시 강서구 개화동 411","714","126.798865","37.582875","182234.234223","553721.222337"
"1019","1130500000","37","서울특별시","강북구","소귀어린이공원","1130510300","1130563500","서울특별시 강북구 수유동 25-1","881","127.018659","37.638588","201646.906862","559885.945810"
"1020","1162000000","22","서울특별시","관악구","구암초등학교 운동장","1162010100","1162056500","서울특별시 관악구 구암길 1(봉천동)","6366","126.946949","37.489144","195308.268274","543300.604057"
"1021","1138000000","49","서울특별시","은평구","상신중학교 운동장","1138010900","1138063100","서울특별시 은평구 증산로15길 61(신사동)","2188","126.906359","37.590061","191729.746915","554503.922792"
"1022","1138000000","62","서울특별시","은평구","새락골어린이공원","1138010900","1138063100","서울특별시 은평구 은평로3가길 34(신사동)","538","126.911190","37.598961","192157.321801","555491.325981"
"1023","1138000000","64","서울특별시","은평구","응암어린이공원","1138010700","1138058000","서울특별시 은평구 은평로11길 10(응암동)","836","126.923583","37.601642","193251.969400","555787.901561"
"1024","1141000000","30","서울특별시","서대문구","북성초등학교 운동장","1141011000","1141055500","서울특별시 서대문구 북아현로1나길 22(북아현동)","3300","126.952067","37.559081","195764.814755","551062.489739"
"1352","1174000000","51","서울특별시","강동구","강동고등학교 운동장","1174010300","1174052000","서울특별시 강동구 구천면로 572(상일동)","4560","127.161019","37.550251","214228.676957","550093.516071"
"1353","1126000000","57","서울특별시","중랑구","수경공원","1126010300","1126061000","서울특별시 중랑구 중랑천로 197(중화동)","5675","127.073933","37.603223","206528.525149","555963.249286"
"1354","1150000000","97","서울특별시","강서구","방화근린공원","1150010900","1150064100","서울특별시 강서구 금낭화로 178(방화동)","45735","126.812825","37.581504","183466.984328","553566.564380"
"1355","1126000000","81","서울특별시","중랑구","송곡고등학교운동장","1126010500","1126065500","서울특별시 중랑구 양원역로 50(망우동)","5775","127.107160","37.605405","209462.344424","556208.217552"
"1356","1120000000","19","서울특별시","성동구","도선고등학교 운동장","1120010200","1120053500","서울특별시 성동구 마장로 156(하왕십리동)","2730","127.027009","37.566323","202386.212127","551865.549043"
"1357","1120000000","24","서울특별시","성동구","마장초등학교 운동장","1120010500","1120054000","서울특별시 성동구 마장로35나길 31(마장동)","2064","127.042249","37.567956","203732.499365","552047.194536"
"1358","1120000000","25","서울특별시","성동구","동마중학교 운동장","1120010500","1120054000","서울특별시 성동구 마조로11길 18(마장동)","3105","127.039877","37.562314","203523.192001","551420.994841"
"1359","1120000000","26","서울특별시","성동구","행당중학교 운동장","1120010700","1120055000","서울특별시 성동구 왕십리로 189(행당동)","10048","127.042537","37.554147","203758.665710","550514.621223"
"1360","1120000000","30","서울특별시","성동구","한양광장","1120010700","1120055000","서울특별시 성동구 왕십리로 246(행당동)","2386","127.039996","37.558118","203533.901786","550955.226916"
"1361","1120000000","31","서울특별시","성동구","무지개텃밭","1120010700","1120055000","서울특별시 성동구 살곶이길 327(행당동)","6041","127.041083","37.553930","203630.187874","550490.504380"
"1362","1120000000","32","서울특별시","성동구","어린이꿈공원","1120010700","1120056000","서울특별시 성동구 왕십리로 281(행당동)","2506","127.036376","37.559171","203213.990436","551071.994419"
"1363","1162000000","96","서울특별시","관악구","새숲어린이공원","1162010200","1162072500","서울특별시 관악구 신림동 539-14","963","126.913093","37.482401","192313.427874","542554.391252"
"1364","1138000000","70","서울특별시","은평구","앵봉산주민쉼터","1138010400","1138055100","서울특별시 은평구 갈현동 산49-22","704","126.912237","37.624370","192252.409560","558311.358201"
"1365","1174000000","54","서울특별시","강동구","명일여자고등학교 운동장","1174010100","1174054000","서울특별시 강동구 명일로 350(명일동)","5221","127.150255","37.549569","213277.557539","550016.301027"
"1366","1153000000","42","서울특별시","구로구","세곡초등학교 운동장","1153010600","1153073000","서울특별시 구로구 고척로33길 34(고척동)","2984","126.849089","37.504568","186656.453500","545021.811120"
"1367","1168000000","140","서울특별시","강남구","국립국악고등학교 운동장","1168010300","1168069000","서울특별시 강남구 개포로22길 65(개포동)","1392","127.051472","37.476134","204552.883354","541856.609698"
"1368","1121500000","8","서울특별시","광진구","동자초등학교 운동장 ","1121510500","1121584000","서울특별시 광진구 뚝섬로 561(자양동)","3698","127.072592","37.534522","206416.004672","548338.082425"
"1369","1121500000","13","서울특별시","광진구","성자초등학교 운동장","1121510500","1121583000","서울특별시 광진구 뚝섬로56길 7(자양동)","1472","127.083100","37.531089","207345.108985","547957.905989"
"1370","1121500000","17","서울특별시","광진구","광진중학교 운동장","1121510500","1121583000","서울특별시 광진구 뚝섬로64길 45(자양동)","4388","127.089664","37.531565","207925.264686","548011.215276"
"1371","1121500000","19","서울특별시","광진구","구남초등학교 운동장","1121510300","1121587000","서울특별시 광진구 구의강변로 69(구의동)","2356","127.092205","37.536662","208149.262424","548577.188776"
"1372","1162000000","90","서울특별시","관악구","비안어린이공원","1162010100","1162052500","서울특별시 관악구 봉천동 1530-14","1678","126.940192","37.480877","194710.136541","542383.365468"
"1373","1138000000","68","서울특별시","은평구","연신어린이공원","1138010300","1138052000","서울특별시 은평구 불광동 339","1220","126.925097","37.619770","193387.268236","557799.813464"
"1374","1126000000","80","서울특별시","중랑구","송곡여자중학교운동장","1126010500","1126065500","서울특별시 중랑구 양원역로 67(망우동)","2003","127.104902","37.605987","209262.851399","556272.613423"
"1375","1121500000","21","서울특별시","광진구","장안초등학교 운동장","1121510900","1121573000","서울특별시 광진구 군자로 74(군자동)","2097","127.071854","37.550007","206349.521857","550056.651162"
"1376","1121500000","24","서울특별시","광진구","건국대학교사범대학부속고등학교 운동장","1121510700","1121571000","서울특별시 광진구 능동로 120(화양동)","4926","127.080510","37.539468","207115.388659","548887.670410"
"1377","1121500000","26","서울특별시","광진구","동국대학교 사범대학 부속여자중고등학교 운동장","1121510300","1121585000","서울특별시 광진구 광나루로36길 47(구의동)","6100","127.086834","37.542642","207673.994763","549240.400638"
"1378","1121500000","27","서울특별시","광진구","광진초등학교 운동장","1121510300","1121586000","서울특별시 광진구 자양로40길 41(구의동)","1062","127.090820","37.547612","208025.690219","549792.380628"
"1379","1121500000","30","서울특별시","광진구","광장초등학교 운동장 ","1121510400","1121581000","서울특별시 광진구 광장로1길 27(광장동)","2452","127.101433","37.548157","208963.491312","549853.805150"
"1380","1121500000","36","서울특별시","광진구","세종초등학교 운동장","1121510900","1121573000","서울특별시 광진구 군자로 114(군자동)","2106","127.073008","37.552700","206451.253735","550355.660510"
"1381","1121500000","38","서울특별시","광진구","대원외국어고등학교 운동장 ","1121510100","1121577000","서울특별시 광진구 용마산로22길 26(중곡동)","3306","127.089215","37.563030","207882.283794","551503.416342"
"1382","1156000000","70","서울특별시","영등포구","문래공원","1156012100","1156059000","서울특별시 영등포구 문래동3가 66","23612.8","126.894010","37.517147","190629.956312","546412.476631"
"1383","1156000000","71","서울특별시","영등포구","양평어린이공원","1156012800","1156062000","서울특별시 영등포구 양평동4가 301-7","2737","126.898133","37.538106","190996.931136","548738.244090"
"1384","1156000000","76","서울특별시","영등포구","두암어린이공원","1156013300","1156067000","서울특별시 영등포구 대림동 715","1397.5","126.897390","37.495505","190926.110246","544010.222700"
"1385","1120000000","64","서울특별시","성동구","꽃재어린이공원","1120010200","1120051000","서울특별시 성동구 하왕십리동 1069","2900","127.028337","37.567384","202503.429595","551983.351386"
"1386","1120000000","74","서울특별시","성동구","성수공원","1120011500","1120067000","서울특별시 성동구 연무장5길 9-26 (성수동2가)","1238","127.052414","37.544791","204632.000939","549476.661722"
"1387","1162000000","91","서울특별시","관악구","교체어린이공원","1162010100","1162052500","서울특별시 관악구 봉천동 196-193","813","126.964029","37.473338","196818.075709","541545.587070"
"1388","1162000000","94","서울특별시","관악구","남부창의어린이공원","1162010200","1162068500","서울특별시 관악구 남부순환로163가길 20(신림동)","999","126.920578","37.484983","192975.630989","542840.446329"
"1389","1126000000","63","서울특별시","중랑구","수림대공원(서울장미공원)","1126010400","1126062000","서울특별시 중랑구 묵동 375","1620","127.073092","37.615153","206453.250521","557287.209616"
"1390","1150000000","68","서울특별시","강서구","무지개어린이공원","1150010300","1150054000","서울특별시 강서구 화곡동 806-10","976","126.861292","37.533960","187740.278929","548282.260722"
"1391","1150000000","76","서울특별시","강서구","더부리어린이공원","1150010300","1150054000","서울특별시 강서구 화곡동 339-19","1364","126.846730","37.534883","186453.346795","548386.699577"
"1392","1150000000","81","서울특별시","강서구","공암나루근린공원","1150010400","1150060300","서울특별시 강서구 강서로80길 117(가양동)","24176","126.849845","37.570282","186734.932723","552315.183813"
"1393","1153000000","40","서울특별시","구로구","고원초등학교 운동장","1153010600","1153072000","서울특별시 구로구 경인로46길 13(고척동)","1196","126.865362","37.497209","188094.085314","544202.917329"
"1394","1153000000","45","서울특별시","구로구","개웅초등학교 운동장","1153010700","1153076000","서울특별시 구로구 개봉로11길 81(개봉동)","2252","126.851256","37.487265","186844.999043","543101.100234"
"1395","1171000000","103","서울특별시","송파구","일신여자상업고등학교운동장","1171010400","1171059000","서울특별시 송파구 송파대로38길 8(송파동)","13369","127.113965","37.501214","210077.208044","544644.952596"
"1396","1168000000","149","서울특별시","강남구","휘문중학교 운동장","1168010600","1168061000","서울특별시 강남구 역삼로 541(대치동)","2500","127.062898","37.505572","205561.365117","545124.357561"
"1397","1171000000","100","서울특별시","송파구","배명고등학교운동장","1171010600","1171061000","서울특별시 송파구 삼학사로 11(삼전동)","4006","127.095825","37.498315","208473.591148","544321.472671"
"1398","1153000000","60","서울특별시","구로구","온수초등학교 운동장","1153011000","1153079000","서울특별시 구로구 부일로 893(온수동)","4114","126.825992","37.493680","184611.937053","543816.888128"
"1399","1154500000","63","서울특별시","금천구","골말공원","1154510100","1154551000","서울특별시 금천구 가산동 28-2","1158","126.884539","37.482915","189788.019813","542614.135396"
"1400","1150000000","98","서울특별시","강서구","백석어린이공원","1150010200","1150052000","서울특별시 강서구 공항대로57길 31(등촌동)","928","126.863526","37.552609","187940.701378","550351.836751"
"1401","1153000000","61","서울특별시","구로구","삼각어린이공원","1153010200","1153052000","서울특별시 구로구 구로동 47","1205","126.891977","37.501392","190448.231244","544664.050000"
"1402","1141000000","51","서울특별시","서대문구","인창고등학교 운동장","1141010100","1141056500","서울특별시 서대문구 경기대로 65(충정로2가)","10537","126.963624","37.565066","196786.223291","551726.312273"
"1403","1168000000","150","서울특별시","강남구","포이초등학교 운동장","1168010300","1168069000","서울특별시 강남구 개포로22길 87(개포동)","4200","127.052497","37.475582","204643.567978","541795.348487"
"1404","1154500000","64","서울특별시","금천구","무아래공원","1154510100","1154551000","서울특별시 금천구 가산동 234-29","821","126.893259","37.473351","190558.031982","541551.787093"
"1405","1130500000","65","서울특별시","강북구","한빛어린이공원","1130510100","1130553400","서울특별시 강북구 솔매로41길 48(미아동)","1055","127.022849","37.627738","202016.951918","558681.785289"
"1406","1130500000","62","서울특별시","강북구","운산어린이공원","1130510100","1130553400","서울특별시 강북구 도봉로72길 28(미아동)","995","127.025561","37.632088","202256.211949","559164.706408"
