연도,시도,시군구,계약종별,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
2024,경기도,고양시,가로등,5049913,4774134,4268857,3994956,3605209,0,0,0,0,0,0,0
2024,경기도,고양시,심 야,9077884,8787145,6802670,5094631,3474607,0,0,0,0,0,0,0
2024,경기도,고양시,합 계,495668343,473401264,412242149,383805048,355249994,0,0,0,0,0,0,0
2024,강원도,춘천시,주택용,42557105,41419572,36840474,35938394,32966562,0,0,0,0,0,0,0
2024,강원도,춘천시,일반용,88711894,85250702,74756206,68652123,65299236,0,0,0,0,0,0,0
2024,강원도,춘천시,교육용,12677835,11081588,9488993,9203798,5802541,0,0,0,0,0,0,0
2024,강원도,춘천시,산업용,21903853,20995738,20252837,19240125,19012690,0,0,0,0,0,0,0
2024,강원도,춘천시,농사용,6158456,5984354,5460837,4908916,4047647,0,0,0,0,0,0,0
2024,강원도,춘천시,가로등,1867241,1802060,1701650,1713323,1620895,0,0,0,0,0,0,0
2024,강원도,춘천시,심 야,19861429,19042800,15349410,11067389,6234542,0,0,0,0,0,0,0
2024,강원도,춘천시,합 계,193737813,185576814,163850407,150724068,134984113,0,0,0,0,0,0,0
2024,강원도,원주시,주택용,54847763,54817577,48270427,47875354,43247908,0,0,0,0,0,0,0
2024,강원도,원주시,일반용,94973884,89957006,77348194,70080884,64497516,0,0,0,0,0,0,0
2024,강원도,원주시,교육용,9303070,7448412,8246522,5778169,4543035,0,0,0,0,0,0,0
2024,강원도,원주시,산업용,74608361,67172351,66920374,64797895,64042654,0,0,0,0,0,0,0
2024,강원도,원주시,농사용,6891458,6732593,6086545,5694687,5336770,0,0,0,0,0,0,0
2024,강원도,원주시,가로등,2277999,2191190,2037444,2008296,1857402,0,0,0,0,0,0,0
2024,강원도,원주시,심 야,26974544,25703269,20083211,14117638,6579039,0,0,0,0,0,0,0
2024,강원도,원주시,합 계,269877079,254022398,228992717,210352923,190104324,0,0,0,0,0,0,0
2024,강원도,강릉시,주택용,31206822,31003819,28170302,26828345,24392811,0,0,0,0,0,0,0
2024,강원도,강릉시,일반용,65161684,64031028,56525360,50420491,45977060,0,0,0,0,0,0,0
2024,강원도,강릉시,교육용,5919950,5395626,5131215,4646207,3269046,0,0,0,0,0,0,0
2024,강원도,강릉시,산업용,59288822,66647581,70162502,75506834,72598755,0,0,0,0,0,0,0
2024,강원도,강릉시,농사용,5152208,5047066,4408623,3965218,3535217,0,0,0,0,0,0,0
2024,강원도,강릉시,가로등,2365255,2230718,2085862,2069044,1919984,0,0,0,0,0,0,0
2024,강원도,강릉시,심 야,16109641,15940183,13477809,9764426,5132662,0,0,0,0,0,0,0
2024,강원도,강릉시,합 계,185204382,190296021,179961673,173200565,156825535,0,0,0,0,0,0,0
2024,강원도,동해시,주택용,12783321,12891104,11568740,11262375,10206903,0,0,0,0,0,0,0
2024,강원도,동해시,일반용,23130403,22939787,20464266,18392245,16526803,0,0,0,0,0,0,0
2024,강원도,동해시,교육용,1244870,953353,952574,987642,615557,0,0,0,0,0,0,0
2024,강원도,동해시,산업용,98159895,103206557,111877298,107316424,113485893,0,0,0,0,0,0,0
2024,강원도,동해시,농사용,353203,364697,320023,312290,326555,0,0,0,0,0,0,0
2024,강원도,동해시,가로등,550728,523112,475389,458943,419034,0,0,0,0,0,0,0
2024,강원도,동해시,심 야,5169014,5211942,4348108,3159545,1631733,0,0,0,0,0,0,0
2024,강원도,동해시,합 계,141391434,146090552,150006398,141889464,143212478,0,0,0,0,0,0,0
2024,강원도,태백시,주택용,6031575,6004967,5349180,5091509,4571755,0,0,0,0,0,0,0
2024,강원도,태백시,일반용,11992063,11319519,9659348,8681412,7417640,0,0,0,0,0,0,0
2024,강원도,태백시,교육용,1241024,964709,979572,858204,498153,0,0,0,0,0,0,0
2024,강원도,태백시,산업용,8470044,8002312,7587409,6653551,6141359,0,0,0,0,0,0,0
2024,강원도,태백시,농사용,1011976,886011,926586,1101455,1106693,0,0,0,0,0,0,0
2024,강원도,태백시,가로등,302371,294420,270214,262794,251368,0,0,0,0,0,0,0
2024,강원도,태백시,심 야,3833691,3820975,3238614,2588001,1579302,0,0,0,0,0,0,0
2024,강원도,태백시,합 계,32882744,31292913,28010923,25236926,21566270,0,0,0,0,0,0,0
2024,강원도,속초시,주택용,13051345,12801054,11760636,11187033,10334226,0,0,0,0,0,0,0
2024,강원도,속초시,일반용,30468567,29784122,26157546,23482299,21937905,0,0,0,0,0,0,0
2024,강원도,속초시,교육용,1158404,855181,902460,849088,513563,0,0,0,0,0,0,0
2024,강원도,속초시,산업용,6437170,6189483,5875656,6084436,6019391,0,0,0,0,0,0,0
2024,강원도,속초시,농사용,362914,357218,329106,321832,293272,0,0,0,0,0,0,0
2024,강원도,속초시,가로등,562127,539030,494195,472961,429215,0,0,0,0,0,0,0
2024,강원도,속초시,심 야,4930060,4948457,4225708,3157079,1705836,0,0,0,0,0,0,0
2024,강원도,속초시,합 계,56970587,55474545,49745307,45554728,41233408,0,0,0,0,0,0,0
2024,강원도,삼척시,주택용,8971974,9239110,8424425,7898756,7121809,0,0,0,0,0,0,0
2024,강원도,삼척시,일반용,17969254,16999038,15761455,14195316,12911848,0,0,0,0,0,0,0
2024,강원도,삼척시,교육용,2135459,1782030,1807092,1565124,992208,0,0,0,0,0,0,0
2024,강원도,삼척시,산업용,101260196,89914171,105021525,100789800,97514646,0,0,0,0,0,0,0
2024,강원도,삼척시,농사용,2123252,2121151,1891451,1914814,1970964,0,0,0,0,0,0,0
2024,강원도,삼척시,가로등,1075495,1039346,992017,1067900,1026937,0,0,0,0,0,0,0
2024,강원도,삼척시,심 야,4693890,4720240,4166695,3236072,1763481,0,0,0,0,0,0,0
2024,강원도,삼척시,합 계,138229520,125815086,138064660,130667782,123301893,0,0,0,0,0,0,0
2024,강원도,홍천군,주택용,10023039,9700206,8507193,8228433,7496906,0,0,0,0,0,0,0
2024,강원도,홍천군,일반용,30445962,28425609,23480488,20835267,19207871,0,0,0,0,0,0,0
2024,강원도,홍천군,교육용,1463239,1163819,1214945,957031,723612,0,0,0,0,0,0,0
2024,강원도,홍천군,산업용,10519075,10335433,9845427,9804026,9550766,0,0,0,0,0,0,0
2024,강원도,홍천군,농사용,7196494,7316079,6660404,6404419,6034315,0,0,0,0,0,0,0
2024,강원도,홍천군,가로등,1138075,1153776,1152156,1233609,1247102,0,0,0,0,0,0,0
2024,강원도,홍천군,심 야,19770135,19377627,15510638,11552244,6165072,0,0,0,0,0,0,0
2024,강원도,홍천군,합 계,80556019,77472549,66371251,59015029,50425644,0,0,0,0,0,0,0
2024,강원도,횡성군,주택용,6869124,6641874,5838343,5736824,5236762,0,0,0,0,0,0,0
2024,강원도,횡성군,일반용,16123699,14263633,11919224,10569058,9558602,0,0,0,0,0,0,0
2024,강원도,횡성군,교육용,1398716,1099516,1130840,940859,610795,0,0,0,0,0,0,0
2024,강원도,횡성군,산업용,23708714,22334184,22354064,22114273,22367971,0,0,0,0,0,0,0
2024,강원도,횡성군,농사용,8003421,7925555,7542144,7141033,6348040,0,0,0,0,0,0,0
2024,강원도,횡성군,가로등,683304,669980,634301,654193,643563,0,0,0,0,0,0,0
2024,강원도,횡성군,심 야,15726362,15356884,12203578,8956140,4629093,0,0,0,0,0,0,0
2024,강원도,횡성군,합 계,72513340,68291626,61622494,56112380,49394826,0,0,0,0,0,0,0
2024,강원도,영월군,주택용,5526962,5362568,4740280,4591297,4179167,0,0,0,0,0,0,0
2024,강원도,영월군,일반용,10332472,10007332,8465152,7594367,6677106,0,0,0,0,0,0,0
2024,강원도,영월군,교육용,1230882,981612,995312,813296,520661,0,0,0,0,0,0,0
2024,강원도,영월군,산업용,61790572,57651425,72031935,68858391,74978993,0,0,0,0,0,0,0
2024,강원도,영월군,농사용,1999480,1950142,1903723,1862782,1791172,0,0,0,0,0,0,0
2024,강원도,영월군,가로등,736788,723103,682117,727280,687827,0,0,0,0,0,0,0
2024,강원도,영월군,심 야,7765025,7596930,6130530,4570011,2345763,0,0,0,0,0,0,0
2024,강원도,영월군,합 계,89382181,84273112,94949049,89017424,91180689,0,0,0,0,0,0,0
2024,강원도,평창군,주택용,7074190,6826254,5950414,5574873,5112678,0,0,0,0,0,0,0
2024,강원도,평창군,일반용,34179348,28567675,22530990,17576120,16060030,0,0,0,0,0,0,0
2024,강원도,평창군,교육용,2167689,1787288,1773270,1416674,1140037,0,0,0,0,0,0,0
2024,강원도,평창군,산업용,8427973,7925633,7586941,7043847,7015564,0,0,0,0,0,0,0
2024,강원도,평창군,농사용,6026754,6339812,6026371,5230051,4545607,0,0,0,0,0,0,0
2024,강원도,평창군,가로등,1090157,1074691,1042408,1070316,1036296,0,0,0,0,0,0,0
2024,강원도,평창군,심 야,18485584,18082368,14651147,11193636,6613841,0,0,0,0,0,0,0
2024,강원도,평창군,합 계,77451695,70603721,59561541,49105517,41524053,0,0,0,0,0,0,0
2024,강원도,정선군,주택용,5274622,5179193,4611785,4434830,4064523,0,0,0,0,0,0,0
2024,강원도,정선군,일반용,25885756,23110237,19370682,15425198,14734496,0,0,0,0,0,0,0
2024,강원도,정선군,교육용,922511,695804,770492,640814,384062,0,0,0,0,0,0,0
2024,강원도,정선군,산업용,21296579,19383253,22938884,21440628,21075796,0,0,0,0,0,0,0
2024,강원도,정선군,농사용,2025255,2041964,1903378,1769726,1710461,0,0,0,0,0,0,0
2024,강원도,정선군,가로등,850336,821481,777526,736688,702856,0,0,0,0,0,0,0
2024,강원도,정선군,심 야,9271517,9134278,7526062,5758517,3469342,0,0,0,0,0,0,0
2024,강원도,정선군,합 계,65526576,60366210,57898809,50206401,46141536,0,0,0,0,0,0,0
2024,강원도,철원군,주택용,5768592,5482264,4796230,4391423,3969006,0,0,0,0,0,0,0
2024,강원도,철원군,일반용,19782324,18703582,15538802,13319739,11728232,0,0,0,0,0,0,0
2024,강원도,철원군,교육용,803667,629954,711333,506677,345171,0,0,0,0,0,0,0
2024,강원도,철원군,산업용,5830587,5461117,5207769,4866399,4670331,0,0,0,0,0,0,0
2024,강원도,철원군,농사용,8488130,8430945,7647250,8783900,10307541,0,0,0,0,0,0,0
2024,강원도,철원군,가로등,387626,371628,338167,323208,296995,0,0,0,0,0,0,0
2024,강원도,철원군,심 야,13418502,13108803,10387581,7574030,3742984,0,0,0,0,0,0,0
2024,강원도,철원군,합 계,54479428,52188293,44627132,39765376,35060260,0,0,0,0,0,0,0
2024,강원도,화천군,주택용,3147646,3054852,2656461,2580135,2323125,0,0,0,0,0,0,0
2024,강원도,화천군,일반용,14096864,14222246,11352984,9878585,8119659,0,0,0,0,0,0,0
2024,강원도,화천군,교육용,507752,373203,374679,324858,190848,0,0,0,0,0,0,0
2024,강원도,화천군,산업용,2506400,2466435,2135550,1956164,1677908,0,0,0,0,0,0,0
2024,강원도,화천군,농사용,3020653,2845405,2570600,2491355,2399186,0,0,0,0,0,0,0
2024,강원도,화천군,가로등,370815,361666,335751,327677,314633,0,0,0,0,0,0,0
2024,강원도,화천군,심 야,5514901,5400123,4299759,3207625,1693077,0,0,0,0,0,0,0
2024,강원도,화천군,합 계,29165031,28723930,23725784,20766399,16718436,0,0,0,0,0,0,0
2024,강원도,양구군,주택용,2839960,2782264,2458544,2363645,2130659,0,0,0,0,0,0,0
2024,강원도,양구군,일반용,10301709,10139688,8603950,7473655,6145379,0,0,0,0,0,0,0
2024,강원도,양구군,교육용,917950,773509,705083,555859,333073,0,0,0,0,0,0,0
2024,강원도,양구군,산업용,1833793,1713705,1573382,1631092,1539730,0,0,0,0,0,0,0
2024,강원도,양구군,농사용,1931552,1910224,1826778,1896058,1923390,0,0,0,0,0,0,0
2024,강원도,양구군,가로등,507605,492788,463802,452639,426333,0,0,0,0,0,0,0
2024,강원도,양구군,심 야,4958688,4865649,3964625,2982869,1584169,0,0,0,0,0,0,0
2024,강원도,양구군,합 계,23291257,22677827,19596164,17355817,14082733,0,0,0,0,0,0,0
2024,강원도,인제군,주택용,4717911,4581401,3989112,3776116,3407700,0,0,0,0,0,0,0
2024,강원도,인제군,일반용,18214980,17385437,14757807,12767482,11095795,0,0,0,0,0,0,0
2024,강원도,인제군,교육용,881354,745909,648296,582327,320128,0,0,0,0,0,0,0
2024,강원도,인제군,산업용,3566577,3509375,3157386,3089376,2888818,0,0,0,0,0,0,0
2024,강원도,인제군,농사용,2343083,2357045,2099236,2257138,2085025,0,0,0,0,0,0,0
2024,강원도,인제군,가로등,922864,908836,882331,948587,963825,0,0,0,0,0,0,0
2024,강원도,인제군,심 야,7463167,7380385,5999821,4572297,2754843,0,0,0,0,0,0,0
2024,강원도,인제군,합 계,38109936,36868388,31533989,27993323,23516134,0,0,0,0,0,0,0
2024,강원도,고성군,주택용,4045622,3973035,3611712,3273778,2931298,0,0,0,0,0,0,0
2024,강원도,고성군,일반용,18137959,17394625,15554534,13137177,11902949,0,0,0,0,0,0,0
2024,강원도,고성군,교육용,895475,675376,713294,578635,379391,0,0,0,0,0,0,0
2024,강원도,고성군,산업용,5339586,4796053,4805804,5147591,4944600,0,0,0,0,0,0,0
2024,강원도,고성군,농사용,2487961,2487903,2270843,2057143,2000953,0,0,0,0,0,0,0
2024,강원도,고성군,가로등,358690,336173,326223,303704,295118,0,0,0,0,0,0,0
2024,강원도,고성군,심 야,5900688,5881143,5045540,3979077,2238608,0,0,0,0,0,0,0
2024,강원도,고성군,합 계,37165981,35544308,32327950,28477105,24692917,0,0,0,0,0,0,0
2024,강원도,양양군,주택용,4456608,4398958,3990509,3756543,3450357,0,0,0,0,0,0,0
2024,강원도,양양군,일반용,17343775,16648273,14888685,12863100,11827415,0,0,0,0,0,0,0
2024,강원도,양양군,교육용,496151,350690,341838,378263,212594,0,0,0,0,0,0,0
2024,강원도,양양군,산업용,3961071,3831992,4218776,4151257,4076375,0,0,0,0,0,0,0
2024,강원도,양양군,농사용,1930665,1793167,1681408,1607767,1569025,0,0,0,0,0,0,0
2024,강원도,양양군,가로등,949999,901484,948207,965638,982080,0,0,0,0,0,0,0
2024,강원도,양양군,심 야,5403648,5395217,4634292,3599690,2105776,0,0,0,0,0,0,0
2024,강원도,양양군,합 계,34541917,33319781,30703715,27322258,24223622,0,0,0,0,0,0,0
2024,충청북도,충주시,주택용,30569325,30046874,26781698,26272145,23907490,0,0,0,0,0,0,0
2024,충청북도,충주시,일반용,56574810,54929326,47040132,42944074,38434606,0,0,0,0,0,0,0
2024,충청북도,충주시,교육용,5387767,4152268,4076477,3581704,2329235,0,0,0,0,0,0,0
2024,충청북도,충주시,산업용,145529598,130954798,134700244,133747669,134304151,0,0,0,0,0,0,0
2024,충청북도,충주시,농사용,12669458,12303172,10651306,9701785,10040816,0,0,0,0,0,0,0
2024,충청북도,충주시,가로등,2700670,2657080,2545486,2629203,2535835,0,0,0,0,0,0,0
2024,충청북도,충주시,심 야,22264070,21301043,17646379,11859577,5543144,0,0,0,0,0,0,0
2024,충청북도,충주시,합 계,275695698,256344561,243441722,230736157,217095277,0,0,0,0,0,0,0
2024,충청북도,제천시,주택용,18263197,17866366,15785949,15341174,13883211,0,0,0,0,0,0,0
2024,충청북도,제천시,일반용,33716683,32143324,27319643,24453375,21254061,0,0,0,0,0,0,0
2024,충청북도,제천시,교육용,3582315,2760223,3478541,2210544,1846866,0,0,0,0,0,0,0
2024,충청북도,제천시,산업용,75185423,73377757,84140406,74617441,78686299,0,0,0,0,0,0,0
2024,충청북도,제천시,농사용,4476735,4330409,3904585,3483669,3160385,0,0,0,0,0,0,0
2024,충청북도,제천시,가로등,1579415,1490564,1454984,1403343,1366442,0,0,0,0,0,0,0
2024,충청북도,제천시,심 야,19001930,18179912,14894899,10393691,5040982,0,0,0,0,0,0,0
2024,충청북도,제천시,합 계,155805698,150148555,150979007,131903237,125238246,0,0,0,0,0,0,0
2024,충청북도,보은군,주택용,4409152,4331124,3762953,3594116,3229531,0,0,0,0,0,0,0
2024,충청북도,보은군,일반용,8721567,8474030,7254303,6261711,5342527,0,0,0,0,0,0,0
2024,충청북도,보은군,교육용,745283,605132,532754,495333,276594,0,0,0,0,0,0,0
2024,충청북도,보은군,산업용,15952282,14432327,14252689,13868960,13773787,0,0,0,0,0,0,0
2024,충청북도,보은군,농사용,5554275,5383652,4771464,4227396,4482679,0,0,0,0,0,0,0
2024,충청북도,보은군,가로등,541124,523187,511948,523136,514360,0,0,0,0,0,0,0
2024,충청북도,보은군,심 야,6064062,5891350,4738635,3413762,1812348,0,0,0,0,0,0,0
2024,충청북도,보은군,합 계,41987745,39640802,35824746,32384414,29431826,0,0,0,0,0,0,0
2024,충청북도,옥천군,주택용,6655586,6585783,5811166,5564209,5055756,0,0,0,0,0,0,0
2024,충청북도,옥천군,일반용,12327644,12181658,10354299,9267335,8012535,0,0,0,0,0,0,0
2024,충청북도,옥천군,교육용,896772,721755,644735,611781,356350,0,0,0,0,0,0,0
2024,충청북도,옥천군,산업용,31127217,29797446,29934347,29334526,28892610,0,0,0,0,0,0,0
2024,충청북도,옥천군,농사용,5882505,6120833,5445611,5111651,4482693,0,0,0,0,0,0,0
2024,충청북도,옥천군,가로등,748976,697529,695163,681330,692089,0,0,0,0,0,0,0
2024,충청북도,옥천군,심 야,6710633,6630182,5393693,4037343,1939834,0,0,0,0,0,0,0
2024,충청북도,옥천군,합 계,64349333,62735186,58279014,54608175,49431867,0,0,0,0,0,0,0
2024,충청북도,영동군,주택용,5992306,5925197,5258140,5104983,4567675,0,0,0,0,0,0,0
2024,충청북도,영동군,일반용,9702661,9741258,8222864,7577545,6329733,0,0,0,0,0,0,0
2024,충청북도,영동군,교육용,1147226,994612,972167,844411,519741,0,0,0,0,0,0,0
2024,충청북도,영동군,산업용,15088996,14085037,13958791,13487769,12889512,0,0,0,0,0,0,0
2024,충청북도,영동군,농사용,6177393,6269775,5421498,5302479,4911980,0,0,0,0,0,0,0
2024,충청북도,영동군,가로등,727694,672843,690671,674147,654451,0,0,0,0,0,0,0
2024,충청북도,영동군,심 야,7618328,7561794,6239091,4730068,2457228,0,0,0,0,0,0,0
2024,충청북도,영동군,합 계,46454604,45250516,40763222,37721402,32330320,0,0,0,0,0,0,0
2024,충청북도,진천군,주택용,13612943,13504677,11795715,11489920,10399348,0,0,0,0,0,0,0
2024,충청북도,진천군,일반용,30587720,29572640,26199070,24544567,22328197,0,0,0,0,0,0,0
2024,충청북도,진천군,교육용,2104887,1559334,1566438,1344018,788007,0,0,0,0,0,0,0
2024,충청북도,진천군,산업용,209791765,194099224,199157521,195958552,198081272,0,0,0,0,0,0,0
2024,충청북도,진천군,농사용,11049979,10552322,8842062,7117483,6403502,0,0,0,0,0,0,0
2024,충청북도,진천군,가로등,765236,745688,699256,687339,641804,0,0,0,0,0,0,0
2024,충청북도,진천군,심 야,8371932,8086661,6416060,4568322,2282683,0,0,0,0,0,0,0
2024,충청북도,진천군,합 계,276284462,258120546,254676122,245710201,240924813,0,0,0,0,0,0,0
2024,충청북도,괴산군,주택용,5205490,4979992,4289848,4049515,3638807,0,0,0,0,0,0,0
2024,충청북도,괴산군,일반용,12937436,11459426,9928907,8596765,7514024,0,0,0,0,0,0,0
2024,충청북도,괴산군,교육용,2739899,2133150,2303451,1616401,1380036,0,0,0,0,0,0,0
2024,충청북도,괴산군,산업용,23167943,20857086,20839863,20277992,19267456,0,0,0,0,0,0,0
2024,충청북도,괴산군,농사용,7653312,7819584,7069051,6613294,6173473,0,0,0,0,0,0,0
2024,충청북도,괴산군,가로등,1271828,1259442,1273796,1351267,1363038,0,0,0,0,0,0,0
2024,충청북도,괴산군,심 야,8227836,7960779,6301269,4361354,2286501,0,0,0,0,0,0,0
2024,충청북도,괴산군,합 계,61203744,56469459,52006185,46866588,41623335,0,0,0,0,0,0,0
2024,충청북도,음성군,주택용,14634436,14282864,12491836,12083763,10916425,0,0,0,0,0,0,0
2024,충청북도,음성군,일반용,35833800,35055389,30409117,27607219,24644525,0,0,0,0,0,0,0
2024,충청북도,음성군,교육용,2919843,2227997,2190033,1954582,1276809,0,0,0,0,0,0,0
2024,충청북도,음성군,산업용,234618428,214639872,213021197,206494423,204143661,0,0,0,0,0,0,0
2024,충청북도,음성군,농사용,17158302,16928778,14426056,12944438,11254590,0,0,0,0,0,0,0
2024,충청북도,음성군,가로등,1532412,1418128,1313788,1192946,1102121,0,0,0,0,0,0,0
2024,충청북도,음성군,심 야,13022450,12518303,9937691,7005825,3335695,0,0,0,0,0,0,0
2024,충청북도,음성군,합 계,319719671,297071331,283789718,269283196,256673826,0,0,0,0,0,0,0
2024,충청북도,단양군,주택용,3989570,3818510,3361911,3117733,2804326,0,0,0,0,0,0,0
2024,충청북도,단양군,일반용,9280394,8784966,7614003,6738943,5934835,0,0,0,0,0,0,0
2024,충청북도,단양군,교육용,757306,531963,503904,484328,278280,0,0,0,0,0,0,0
2024,충청북도,단양군,산업용,137205071,118284444,143168542,146892540,131756378,0,0,0,0,0,0,0
2024,충청북도,단양군,농사용,1255032,1281707,1340477,1287634,1230459,0,0,0,0,0,0,0
2024,충청북도,단양군,가로등,849083,802033,832173,814644,822221,0,0,0,0,0,0,0
2024,충청북도,단양군,심 야,7789199,7555370,6049717,4321802,2226560,0,0,0,0,0,0,0
2024,충청북도,단양군,합 계,161125655,141058993,162870727,163657624,145053059,0,0,0,0,0,0,0
2024,충청북도,청주시,주택용,121312147,120986505,107656962,107418327,98556782,0,0,0,0,0,0,0
2024,충청북도,청주시,일반용,198653987,190794845,164246277,152426488,143538157,0,0,0,0,0,0,0
2024,충청북도,청주시,교육용,20931578,17771866,16104928,15012876,10524073,0,0,0,0,0,0,0
2024,충청북도,청주시,산업용,834922036,774492710,756313075,678292984,667310579,0,0,0,0,0,0,0
2024,충청북도,청주시,농사용,16195426,16297915,15412228,13666066,12414938,0,0,0,0,0,0,0
2024,충청북도,청주시,가로등,5491190,5218776,4775281,4644217,4191313,0,0,0,0,0,0,0
2024,충청북도,청주시,심 야,46985170,45356873,36125911,25751254,11957030,0,0,0,0,0,0,0
2024,충청북도,청주시,합 계,1244491534,1170919490,1100634662,997212212,948492872,0,0,0,0,0,0,0
2024,충청북도,증평군,주택용,5394257,5332994,4801008,4618542,4210011,0,0,0,0,0,0,0
2024,충청북도,증평군,일반용,9248209,9330827,7672332,7053840,6068387,0,0,0,0,0,0,0
2024,충청북도,증평군,교육용,737471,562228,534332,513959,335847,0,0,0,0,0,0,0
2024,충청북도,증평군,산업용,29804507,26812254,27655377,27406628,27502877,0,0,0,0,0,0,0
2024,충청북도,증평군,농사용,1801275,1815288,1620046,1479494,1434141,0,0,0,0,0,0,0
2024,충청북도,증평군,가로등,408765,381780,352670,324249,298581,0,0,0,0,0,0,0
2024,충청북도,증평군,심 야,2561713,2627207,2079106,1570986,693417,0,0,0,0,0,0,0
2024,충청북도,증평군,합 계,49956197,46862578,44714871,42967698,40543261,0,0,0,0,0,0,0
2024,충청남도,아산시,주택용,52711983,52634668,46272228,45991484,42429870,0,0,0,0,0,0,0
2024,충청남도,아산시,일반용,74681152,71835464,60969908,55465443,50837635,0,0,0,0,0,0,0
2024,충청남도,아산시,교육용,11529808,8778285,9988964,6991249,6217096,0,0,0,0,0,0,0
2024,충청남도,아산시,산업용,938778406,881021561,929263396,910742573,939359807,0,0,0,0,0,0,0
2024,충청남도,아산시,농사용,12008764,12188666,10703537,9992901,10573832,0,0,0,0,0,0,0
2024,충청남도,아산시,가로등,2402507,2307575,2082364,2018602,1831210,0,0,0,0,0,0,0
2024,충청남도,아산시,심 야,18996587,19001004,15224155,10762191,5304856,0,0,0,0,0,0,0
2024,충청남도,아산시,합 계,1111109207,1047767223,1074504552,1041964443,1056554306,0,0,0,0,0,0,0
2024,충청남도,보령시,주택용,13827963,13530186,11825460,11593728,10712795,0,0,0,0,0,0,0
2024,충청남도,보령시,일반용,29088627,28942167,24540456,22890981,20650507,0,0,0,0,0,0,0
2024,충청남도,보령시,교육용,2006774,1502385,1371636,1465062,936920,0,0,0,0,0,0,0
2024,충청남도,보령시,산업용,62364905,56414763,72314355,60863970,63772725,0,0,0,0,0,0,0
2024,충청남도,보령시,농사용,16281922,16500980,15058121,14669114,13721662,0,0,0,0,0,0,0
2024,충청남도,보령시,가로등,1061170,1005716,938381,914727,859339,0,0,0,0,0,0,0
2024,충청남도,보령시,심 야,12449080,12507316,10008587,7538863,4481253,0,0,0,0,0,0,0
2024,충청남도,보령시,합 계,137080441,130403513,136056996,119936445,115135201,0,0,0,0,0,0,0
2024,충청남도,공주시,주택용,14035160,13894364,12198156,12050392,10879050,0,0,0,0,0,0,0
2024,충청남도,공주시,일반용,31025254,30225477,25572840,22779442,19858849,0,0,0,0,0,0,0
2024,충청남도,공주시,교육용,4206771,3553611,3225440,2967796,2112887,0,0,0,0,0,0,0
2024,충청남도,공주시,산업용,41149458,37946725,38424460,37485621,37309296,0,0,0,0,0,0,0
2024,충청남도,공주시,농사용,13636824,13779309,12202215,10158002,8901424,0,0,0,0,0,0,0
2024,충청남도,공주시,가로등,1273855,1259421,1195336,1262042,1209344,0,0,0,0,0,0,0
2024,충청남도,공주시,심 야,11278901,11135865,8994045,6555639,3441001,0,0,0,0,0,0,0
2024,충청남도,공주시,합 계,116606223,111794772,101812492,93258934,83711851,0,0,0,0,0,0,0
2024,충청남도,서산시,주택용,26746504,26225467,23566947,23007916,21487763,0,0,0,0,0,0,0
2024,충청남도,서산시,일반용,45940542,44905345,40008089,37771219,33914779,0,0,0,0,0,0,0
2024,충청남도,서산시,교육용,2995594,2072346,2230455,2083420,1362766,0,0,0,0,0,0,0
2024,충청남도,서산시,산업용,751623892,687631398,738386983,727158056,736173819,0,0,0,0,0,0,0
2024,충청남도,서산시,농사용,10755178,10879600,10273137,8577365,10024594,0,0,0,0,0,0,0
2024,충청남도,서산시,가로등,1173684,1116552,1022033,966146,877199,0,0,0,0,0,0,0
2024,충청남도,서산시,심 야,13551884,13719362,11162876,8314742,4318041,0,0,0,0,0,0,0
2024,충청남도,서산시,합 계,852787278,786550070,826650520,807878864,808158961,0,0,0,0,0,0,0
2024,충청남도,천안시,주택용,94751746,94647560,84301450,84745016,77888762,0,0,0,0,0,0,0
2024,충청남도,천안시,일반용,158414549,152053704,128239375,117728437,110340018,0,0,0,0,0,0,0
2024,충청남도,천안시,교육용,19657745,14710973,15141941,11876995,10190105,0,0,0,0,0,0,0
2024,충청남도,천안시,산업용,483954642,447555005,469886764,455447582,462350081,0,0,0,0,0,0,0
2024,충청남도,천안시,농사용,21091512,21740373,18711098,16525436,15483244,0,0,0,0,0,0,0
2024,충청남도,천안시,가로등,2768978,2620228,2412990,2336052,2147009,0,0,0,0,0,0,0
2024,충청남도,천안시,심 야,22752360,22031574,17707777,11755696,5833212,0,0,0,0,0,0,0
2024,충청남도,천안시,합 계,803391532,755359417,736401395,700415214,684232431,0,0,0,0,0,0,0
2024,충청남도,금산군,주택용,6778859,6560595,5772761,5438374,4945928,0,0,0,0,0,0,0
2024,충청남도,금산군,일반용,12484451,12090291,10320347,9402852,8170468,0,0,0,0,0,0,0
2024,충청남도,금산군,교육용,1636543,1190028,1266133,1138486,836839,0,0,0,0,0,0,0
2024,충청남도,금산군,산업용,59537830,53769508,57007442,54545461,52624253,0,0,0,0,0,0,0
2024,충청남도,금산군,농사용,8959190,9044749,7795483,6509061,5142545,0,0,0,0,0,0,0
2024,충청남도,금산군,가로등,485459,469161,446836,450735,425292,0,0,0,0,0,0,0
2024,충청남도,금산군,심 야,5833576,5781723,4825004,3260406,1549696,0,0,0,0,0,0,0
2024,충청남도,금산군,합 계,95715908,88906055,87434006,80745375,73695021,0,0,0,0,0,0,0
2024,충청남도,계룡시,주택용,6730886,6582951,5852976,5770052,5381281,0,0,0,0,0,0,0
